Id,Predicted
100,0.935833257921904
101,0.9213197828420461
102,0.9155840862019029
103,0.9234548776647077
104,0.9186699750458894
105,0.9210796230500279
106,0.9206532897185444
107,0.9207064282863466
108,0.9207453431214837
109,0.9204170369385498
110,0.9186350386948063
111,0.923794488755245
112,0.9148580010955347
113,0.924649179722141
114,0.9241061860239161
115,0.9281275293707325
116,0.9155255235018767
117,0.9189078525552515
118,0.9243202155325863
119,0.9047242151071937
120,0.9175270781378357
121,0.9255985612812943
122,0.9102400831926842
123,0.931796650252691
124,0.9206461577727694
125,0.9151646655494278
126,0.9088577450410401
127,0.9283307614646615
128,0.9260214474206978
129,0.9187170582444549
130,0.9167789955043476
131,0.9246049747456475
132,0.9188831082611577
133,0.9179074493015844
134,0.9211939386473859
135,0.9079542229308781
136,0.9095401684776765
137,0.9159029795274933
138,0.9223134455000295
139,0.9134550889653351
140,0.9130860595863741
141,0.9260570049761548
142,0.9208963311916522
143,0.9177534604633082
144,0.9239442130710989
145,0.9299074337702129
146,0.9208624248608883
147,0.9107095930958938
148,0.9177574795190773
149,0.9186531413568892
150,0.917651570689049
151,0.9053379382143842
152,0.9119197846639868
153,0.9192959840077259
154,0.9218542493172579
155,0.9170169364498184
156,0.9191187782482834
157,0.9216246087111991
158,0.9205551261392656
159,0.9194131538440322
160,0.9158283349809786
161,0.916582897389058
162,0.9174151080527169
163,0.9243238536334173
164,0.9215005161868033
165,0.9162148232750658
166,0.9100633091640029
167,0.9098496175560773
168,0.9237818578275252
169,0.9211226850652909
170,0.9232678754354703
171,0.9198917859499574
172,0.9274233926619189
173,0.9098002232682889
174,0.9203453095642794
175,0.9297640829354248
176,0.9115397909109337
177,0.914663689378559
178,0.921031346190315
179,0.9173285247514367
180,0.9196152032687847
181,0.9212721676854871
182,0.9255184763470344
183,0.914890845233862
184,0.9294318477981276
185,0.9243246334978833
186,0.9180479068153192
187,0.9127366568631801
188,0.9267445342298871
189,0.922096587330323
190,0.9195435530502221
191,0.9229841270399812
192,0.9207313978251326
193,0.9187615697205826
194,0.9127644771792027
195,0.9153923087992825
196,0.9119591718536562
197,0.9227488210421657
198,0.9160162789445433
199,0.9246657177835177
200,0.9206813089101826
201,0.9158595737302978
202,0.9268470720880236
203,0.9263605437264886
204,0.9259460780765824
205,0.913834060434036
206,0.9169031664776501
207,0.9176520376054879
208,0.9180728474235856
209,0.9194985639737316
210,0.9140724565311403
211,0.912931469688542
212,0.9276146999781502
213,0.9269798920397028
214,0.9117743566107297
215,0.9095434524984106
216,0.9187142795426652
217,0.936616983516175
218,0.913639997018259
219,0.9313813450097564
220,0.9131957590645439
221,0.9009266703433325
222,0.9211219312695947
223,0.9278694917079432
224,0.9188450584828788
225,0.9247534658058874
226,0.9281664788570756
227,0.9239541840277341
228,0.9393035454874217
229,0.923603956498076
230,0.928766515776919
231,0.9204332839236319
232,0.918119481254191
233,0.9168404751397436
234,0.9190292854375159
235,0.9117360892103104
236,0.9153412416713291
237,0.9200723282811105
238,0.9198710936696345
239,0.9147540024833519
240,0.9250166356527594
241,0.9245711064619889
242,0.9317108026267666
243,0.9142512892025243
244,0.9097775407890244
245,0.9210146267778335
246,0.9269024020724427
247,0.9253669158746574
248,0.9157520751011697
249,0.9060655630381249
250,0.9202766692352728
251,0.9068119965047632
252,0.9276923195918314
253,0.9242635938042444
254,0.9159528807009703
255,0.9187061542083877
256,0.9336285981302859
257,0.9265649582122398
258,0.9077425062443507
259,0.9187366530885119
260,0.9050324835837587
261,0.9200652441880632
262,0.9302474321984273
263,0.9298684769907761
264,0.9332168220546425
265,0.9291327246167909
266,0.9176297972339946
267,0.9100656648050969
268,0.9249800422189612
269,0.9187648051858167
270,0.9270514009902681
271,0.9119286076148259
272,0.9255621987589974
273,0.9217952849601213
274,0.9119129891908405
275,0.9284067719398311
276,0.9187320635505676
277,0.9205856899189436
278,0.9143619941618931
279,0.9183374142729274
280,0.9210241403273285
281,0.9073487301386551
282,0.9178701228055908
283,0.9216786585315724
284,0.9137187972463788
285,0.921111112325132
286,0.9233821168892028
287,0.9158460217169248
288,0.9262295161262161
289,0.9189747242766025
290,0.9264274457259944
291,0.9305843679694858
292,0.9385438365430393
293,0.9213184924635955
294,0.9159545383604709
295,0.9193780327715761
296,0.9261334383267961
297,0.9103367840344688
298,0.9300494018738229
299,0.9141669400491012
300,0.9224420933946359
301,0.9239187706700074
302,0.9198311476955038
303,0.9168574771823186
304,0.9152477204733185
305,0.9149650671588249
306,0.9216775737707025
307,0.9060947446034342
308,0.923490135437227
309,0.9094619129342728
310,0.9309404536894327
311,0.9269723614028667
312,0.9143974347581656
313,0.9236813283727334
314,0.9432082180170545
315,0.930047903665553
316,0.9113886044295155
317,0.9192727330384042
318,0.9195309697821159
319,0.9247293381451811
320,0.9164439988335857
321,0.9174353885045914
322,0.927139751366081
323,0.9192785258331363
324,0.9168259028044798
325,0.9233238506811812
326,0.922004856163694
327,0.9300632641937081
328,0.9163073059552406
329,0.9138759489659666
330,0.9180501471698382
331,0.9219710751369797
332,0.9181211148942935
333,0.9152238980351384
334,0.9195444836590511
335,0.9195780898662029
336,0.9138358636012301
337,0.920282370160618
338,0.9187701558952551
339,0.920226546178457
340,0.9094050573290099
341,0.9258220224649139
342,0.9130378481172415
343,0.9261117335680421
344,0.9306940588443441
345,0.917959675745066
346,0.929742030747312
347,0.9251670391152577
348,0.9194295143841256
349,0.920573287655965
350,0.9130601815950332
351,0.9062222614350497
352,0.9181530057413204
353,0.9181705376382011
354,0.9161883564857232
355,0.9124038277863858
356,0.9230687357197918
357,0.9142349556937042
358,0.9196377810970097
359,0.9261999849359012
360,0.9213476958844381
361,0.915996909270679
362,0.9216159805829749
363,0.9172094544562764
364,0.9241193797155295
365,0.9187195048890142
366,0.9207281050893409
367,0.9194553062703212
368,0.9209268378511763
369,0.9164302491893698
370,0.927618171205185
371,0.9196262193872273
372,0.9148508545843859
373,0.9292262931716371
374,0.9300838243130166
375,0.9150317413298614
376,0.9141146740725847
377,0.9244290592186841
378,0.9202227895124938
379,0.9101832312757412
380,0.9260611975124688
381,0.9365795259217184
382,0.9176538892903489
383,0.9217953826565076
384,0.9123995903318107
385,0.9184489319484432
386,0.9111975460881467
387,0.9373824886009516
388,0.9193548734047708
389,0.9213056170496433
390,0.9231097503176838
391,0.9318114980538712
392,0.9180796910372905
393,0.9296020659250449
394,0.9257648975127272
395,0.922822084419119
396,0.9309127838129685
397,0.920557021399843
398,0.9126134166326066
399,0.917061006614958
400,0.919331442442657
401,0.9172502731027926
402,0.9215139631269758
403,0.9163255133717254
404,0.9250739113464984
405,0.9259979107058001
406,0.9203266642183067
407,0.9058984301086526
408,0.9145069738673045
409,0.9224433511192662
410,0.9282555051950545
411,0.9212744927606448
412,0.9190274014002702
413,0.9263826015795472
414,0.9259515797827124
415,0.919526797378795
416,0.9123861880022973
417,0.9112771192919128
418,0.9146629610563269
419,0.9271683677070246
420,0.9143276479479484
421,0.9299039140013416
422,0.9249006195454941
423,0.9127198740617388
424,0.9266986225967667
425,0.9203292173285438
426,0.92740941418355
427,0.9212582718748974
428,0.9183814235024047
429,0.91164282776013
430,0.9150423213581688
431,0.9208706689827489
432,0.9228929664170192
433,0.9180109395846552
434,0.9293835480426784
435,0.9272570402226092
436,0.9256840791578798
437,0.9243228226583782
438,0.9311935852195274
439,0.9123433872840815
440,0.9040857400532362
441,0.907977197669929
442,0.925705363646062
443,0.9158508360587055
444,0.9235432037235638
445,0.9264680890034029
446,0.9190261243808465
447,0.9220743890841666
448,0.9212458781175582
449,0.9210629443414825
450,0.9202420268386481
451,0.9189836146334399
452,0.9154157354519586
453,0.9162099997927259
454,0.9135970050417831
455,0.9145860942311672
456,0.9128123231063509
457,0.916168261313578
458,0.9084805481294053
459,0.9191361024053774
460,0.9295637969990216
461,0.9307948628007122
462,0.9221658463404513
463,0.9124048741916468
464,0.9180816650529676
465,0.9163070681823527
466,0.9194222316126496
467,0.9134140375151238
468,0.9268582214420903
469,0.9199237572577568
470,0.9186604129776159
471,0.9237054551004743
472,0.9283842415735436
473,0.9264016718326545
474,0.9074324875352924
475,0.9262139554607043
476,0.9268726723804582
477,0.9165497898823171
478,0.9190489902466349
479,0.9239601800528123
480,0.924771752842482
481,0.9166769510178928
482,0.9101370386617237
483,0.9206697224433888
484,0.9274415152396293
485,0.9225929048395607
486,0.923515075740969
487,0.9156825020535413
488,0.9239209120673161
489,0.9202916484367077
490,0.9123510841891188
491,0.9221962559129379
492,0.9182531681730243
493,0.9323616750601317
494,0.925403418059819
495,0.9246038248948397
496,0.9116344077712559
497,0.9326156553533664
498,0.9266927088854212
499,0.9207408786930942
500,0.9210959554638625
501,0.9161006030327056
502,0.9179543602538117
503,0.9117276050744655
504,0.9171811343105188
505,0.9199458485055754
506,0.9232059746517122
507,0.9302745331494675
508,0.9163090741670196
509,0.9240663890243878
510,0.9140261920852933
511,0.9265602712294905
512,0.9152620008554724
513,0.9174409588184669
514,0.9146317175365745
515,0.9235840042237168
516,0.9197332959313133
517,0.9116118152840367
518,0.9261509913622153
519,0.9202617583617271
520,0.9257776081079416
521,0.9262051711973538
522,0.9239350993239592
523,0.9217208621938873
524,0.9216687361634924
525,0.9248345344459955
526,0.9239950713578483
527,0.921333099584344
528,0.9186844200423163
529,0.9260969320561608
530,0.9220388257346884
531,0.922313069986602
532,0.9220281405511053
533,0.913542718114201
534,0.9223860143498431
535,0.9256728737568294
536,0.9209319676302522
537,0.920693407323586
538,0.9213287511562465
539,0.9280505043700585
540,0.9241718511473306
541,0.9247252377542954
542,0.9165433800302087
543,0.9154385389758475
544,0.9219044900011587
545,0.9124646195701146
546,0.9360088503336226
547,0.908457485426457
548,0.913967731311868
549,0.919502302212728
550,0.9174455796400631
551,0.9161533673484503
552,0.9114855271905866
553,0.9136775054801285
554,0.9165440346690717
555,0.9259098233946874
556,0.9160781389604387
557,0.9163182844802998
558,0.9210001963170139
559,0.9178832777315251
560,0.9064989707299493
561,0.919125515099194
562,0.9166833176325303
563,0.9234092157886256
564,0.9259005926721252
565,0.9189265504131686
566,0.9156117877396639
567,0.9458348472508249
568,0.9153412416713291
569,0.9211485049169834
570,0.9210627077764323
571,0.9150482803710386
572,0.9144827871915202
573,0.9175560262471208
574,0.9342547095731182
575,0.9207491916487466
576,0.9235177013840777
577,0.920811622275241
578,0.9222114652891602
579,0.9170513525930609
580,0.9213281755575602
581,0.9073833205729399
582,0.9196475335375932
583,0.9138010897373741
584,0.9149857513581331
585,0.9228962763779915
586,0.9130137453867316
587,0.9127420707629612
588,0.9124003554811683
589,0.9213059038999095
590,0.9172675292753435
591,0.9253277432532996
592,0.9107940236150319
593,0.9040807930719666
594,0.9103975722568658
595,0.9159048973531959
596,0.9169179557196957
597,0.908003606756324
598,0.9224543460231438
599,0.9181450548325328
600,0.9234145297321228
601,0.9272616694804013
602,0.915813239790798
603,0.9256779316359022
604,0.9138979416331612
605,0.9272134680624241
606,0.9233847820738775
607,0.92606069183227
608,0.9156932984819259
609,0.9131995296323842
610,0.9191370779300743
611,0.927565582814586
612,0.9215563736154498
613,0.9248478051468567
614,0.9149819293361441
615,0.9200445469903425
616,0.9271362012511357
617,0.9395266899115499
618,0.9342547095731182
619,0.9217506838414383
620,0.9045096787543082
621,0.9132165462109877
622,0.9130855418003412
623,0.912795221933854
624,0.9085245735555758
625,0.9204945796124316
626,0.9242344613582539
627,0.9146061422187659
628,0.9160557715981313
629,0.9225035711627279
630,0.9248107182168278
631,0.915116810009196
632,0.9226620736569475
633,0.9218437600392079
634,0.9259703492647505
635,0.9249081074136901
636,0.924417953008375
637,0.9139560719868978
638,0.9186234170995136
639,0.920153236164813
640,0.923399694887974
641,0.9208286056788803
642,0.9147849361803714
643,0.9153778693711003
644,0.9248043662344047
645,0.9218770478574623
646,0.922742965989725
647,0.9257302817899277
648,0.9186381709098681
649,0.9211804674188934
650,0.9041725095793417
651,0.9237247737558678
652,0.9081660153484866
653,0.9134376755300966
654,0.905270977746011
655,0.9280784257553741
656,0.9235465548328661
657,0.92215418858528
658,0.9125969041665454
659,0.9201669287229652
660,0.9208187710923056
661,0.9157538530186264
662,0.9122150359648286
663,0.9213475849385405
664,0.9176070011140435
665,0.9137226455872618
666,0.9139495539082882
667,0.918580797009868
668,0.9167072811188867
669,0.9250662106752711
670,0.9166448565415923
671,0.9206964943251595
672,0.9168656682332518
673,0.9223977675754567
674,0.9056615339116482
675,0.911126311081731
676,0.9213327901045734
677,0.9221506415974291
678,0.9066563986566757
679,0.9171389981091405
680,0.9137929014458044
681,0.9157374261390984
682,0.9091917415941453
683,0.912632453803716
684,0.9198822646589553
685,0.9182342819427831
686,0.9239153155195442
687,0.9124162422703489
688,0.919547418952511
689,0.9303733477058083
690,0.9192226237014895
691,0.9206396996886687
692,0.9239159378042026
693,0.9278264997601509
694,0.9293558597164242
695,0.918053557233351
696,0.919782008167077
697,0.9175248753827865
698,0.9147859211197019
699,0.9123665805154371
700,0.9155823515780537
701,0.9223971367235988
702,0.9101516384024353
703,0.9184921736198669
704,0.9189805996247299
705,0.9191861150791596
706,0.9287122886537504
707,0.9124201911355838
708,0.9247196687081847
709,0.9213077828915622
710,0.9129897303660759
711,0.9226865835082284
712,0.9123782135239435
713,0.9170649885473622
714,0.9213061115790812
715,0.9151263075814248
716,0.9130732694792423
717,0.9125590360958941
718,0.9113189249916093
719,0.9175594751989733
720,0.9074444318660655
721,0.9299717360816867
722,0.9278207452055396
723,0.924402083935986
724,0.9107068821392534
725,0.9237701843182508
726,0.9137369872787446
727,0.9199829090128049
728,0.9271403862879848
729,0.9138095936883065
730,0.9315489572417197
731,0.9100088220582304
732,0.9199480617677445
733,0.9240588258027875
734,0.9233200899129616
735,0.9213994161153426
736,0.9292690357554968
737,0.9149584069676925
738,0.9296700034625217
739,0.9255013417312021
740,0.9165261070319429
741,0.9258514016539718
742,0.9268715572308472
743,0.9205000477975336
744,0.9212928502297061
745,0.9092844765486339
746,0.9156767185672462
747,0.9225625036751184
748,0.9215927420214354
749,0.9167505534610743
750,0.9232189057136417
751,0.9181222452296586
752,0.919270674221141
753,0.9284946955004673
754,0.9132909160360174
755,0.9142135296247884
756,0.9265087070250466
757,0.9203143665956506
758,0.9244154128900112
759,0.9234571104735949
760,0.9190104765010447
761,0.9266466455628548
762,0.9247513485817921
763,0.9131795083930013
764,0.9125885053047678
765,0.9092513333190082
766,0.9173704307793862
767,0.9132224566317686
768,0.9218473339297328
769,0.9242918169043023
770,0.9158639858112891
771,0.9224640732384485
772,0.918012892923857
773,0.9249341118522105
774,0.9242209519404999
775,0.91294375312713
776,0.9096489739784328
777,0.9176396741307854
778,0.907750060620674
779,0.9194396290914759
780,0.9142009864449612
781,0.9149746337726177
782,0.9241506221914068
783,0.915096186085516
784,0.9238056305612644
785,0.910392011148655
786,0.9191633555694363
787,0.9283435148889527
788,0.9257314691340296
789,0.9218838706039824
790,0.9378830818202191
791,0.9157527642092096
792,0.9214889747277324
793,0.9387466556463069
794,0.9157521934386088
795,0.9284693965047922
796,0.917503862307247
797,0.9102395630838835
798,0.9213124706138148
799,0.9227743514562845
800,0.9154568434092502
801,0.9367205149614306
802,0.9080732416994973
803,0.9209417687952094
804,0.9200186535182361
805,0.9224743747603809
806,0.9216862631221784
807,0.9135843366700133
808,0.9228029643390651
809,0.9193893843054695
810,0.9178933129564824
811,0.9250683383069184
812,0.9148239908726533
813,0.9187919786071658
814,0.9243614636187094
815,0.9164932223582684
816,0.9140127236003038
817,0.9291928507626197
818,0.9204355355360913
819,0.9158901717122059
820,0.9170919996007042
821,0.93309865175286
822,0.9172597818720165
823,0.9125259208241983
824,0.9302523558393867
825,0.9246760436745536
826,0.9074941867707282
827,0.9126079342953662
828,0.9118960357812522
829,0.9085152323324779
830,0.9101217787091783
831,0.9245616212328542
832,0.9089521742950385
833,0.9188504231162273
834,0.9237253572785697
835,0.9195219170549581
836,0.9182957420349693
837,0.9218508774425309
838,0.9269346715912207
839,0.9087768607686137
840,0.9159251790476124
841,0.9218113688220398
842,0.9336761057879014
843,0.9200399378868018
844,0.9180987274164722
845,0.9140966907754954
846,0.9162926447069822
847,0.9158984052428696
848,0.9178017989628372
849,0.9153888731232082
850,0.9204285283235947
851,0.9083434755078652
852,0.9236716037287545
853,0.9169545610555987
854,0.9124700050688397
855,0.9190809313765725
856,0.9199813197408153
857,0.9192419231603697
858,0.9183059072476417
859,0.9131737084767222
860,0.9148888802059466
861,0.9164620165217588
862,0.9262786906520131
863,0.9270734033745198
864,0.9074726722457965
865,0.9221861531526468
866,0.9169332054348028
867,0.9028770101621018
868,0.9241360475647257
869,0.9117181229794162
870,0.9220414381349575
871,0.924026157435585
872,0.9165348761975743
873,0.9155585088174143
874,0.9205258169338075
875,0.9172843518664755
876,0.9308031251465205
877,0.9160816484804067
878,0.9158575228228756
879,0.9263214840851235
880,0.9168117241968771
881,0.9271612635416452
882,0.9239044644633715
883,0.9234727782952307
884,0.9331435759907142
885,0.9084132173335212
886,0.9128304435874136
887,0.9114015630803938
888,0.9185924863480003
889,0.919225796235992
890,0.9264230558880192
891,0.9227492940364685
892,0.9165919884109971
893,0.9226785028912893
894,0.9119571336253288
895,0.9158279614336496
896,0.9136350807903781
897,0.9257482265146255
898,0.9094196157609638
899,0.9153023056475922
900,0.9329947296338572
901,0.9291552157103037
902,0.9174279220487658
903,0.9159073917548552
904,0.92016923803848
905,0.9360504826675261
906,0.9112975701921971
907,0.9246639699003761
908,0.9305761777204828
909,0.9192238867605638
910,0.9241495150178786
911,0.9197595848383745
912,0.9211138469841197
913,0.9116555971897052
914,0.9196654567152295
915,0.9148785098477977
916,0.920304006093039
917,0.916825346246423
918,0.9148434644164036
919,0.9128683899392848
920,0.920749098638842
921,0.9211249260517673
922,0.923340217150596
923,0.9172610902974443
924,0.9155561081346969
925,0.9209904134506703
926,0.9234712014302964
927,0.9227504097508826
928,0.910484144213523
929,0.9245130135023134
930,0.9180802847212315
931,0.9094770707529936
932,0.9142579178339793
933,0.9252971396679404
934,0.9251178088113577
935,0.9264408239690733
936,0.9218763122725145
937,0.922355723072777
938,0.9099351435322292
939,0.9167882740492855
940,0.9079961709203815
941,0.9234316351054358
942,0.9132404234558634
943,0.9105677453222122
944,0.9189758177179904
945,0.9216055658944896
946,0.9170921952981622
947,0.9213202495856961
948,0.9167124657509129
949,0.9146186534784765
950,0.910429119147379
951,0.9222495708447361
952,0.9182979715859599
953,0.9395948228487518
954,0.9301754901097531
955,0.9162247254871698
956,0.9294992624033488
957,0.9229286658969545
958,0.921410673072514
959,0.9257896519059471
960,0.9090354157097639
961,0.9166244363725919
962,0.9242297135174777
963,0.9103865557297962
964,0.9217515578399252
965,0.9060824657455382
966,0.9295036973363523
967,0.940429433513161
968,0.9184083647244896
969,0.9150579072512919
970,0.9127017646164431
971,0.9201551415225353
972,0.9200886633085228
973,0.9127750051569102
974,0.9183837749410565
975,0.9206858581229314
976,0.9227356238680317
977,0.923848691448274
978,0.9083139461810271
979,0.924059539858392
980,0.9135193688932274
981,0.9163563812413176
982,0.9170676359312068
983,0.9165032182729669
984,0.9232082409054154
985,0.9299910948166724
986,0.9164848971660542
987,0.9293333729306159
988,0.9192009642361765
989,0.9313465935576991
990,0.9217333419000596
991,0.922950711212931
992,0.9135023073094293
993,0.9221439477980135
994,0.9218773406492148
995,0.9111380740524314
996,0.9213808150575791
997,0.9257644117007813
998,0.9114054544279927
999,0.9144785422992581
1000,0.9218134233975859
1001,0.9177850082418868
1002,0.9081645264681261
1003,0.9193484902818251
1004,0.9234927121898668
1005,0.9198828101500118
1006,0.9218885201158621
1007,0.9095681501048152
1008,0.9266552571314103
1009,0.9222244221027109
1010,0.9165943310318426
1011,0.917763746167556
1012,0.9189461831328988
1013,0.9188877012697485
1014,0.9422463704878501
1015,0.9139643659209307
1016,0.921606999196358
1017,0.9228243255983448
1018,0.914138224144243
1019,0.9246940343630214
1020,0.9166765872037103
1021,0.9111760062766625
1022,0.913991025970583
1023,0.9240879929984792
1024,0.9224761854204443
1025,0.9135511912917778
1026,0.9173476765497713
1027,0.9111354366291711
1028,0.9152769719790365
1029,0.928785894877636
1030,0.9180597196872116
1031,0.9164821100580697
1032,0.916126602267848
1033,0.9232228458700295
1034,0.9196571763972841
1035,0.9222040044771366
1036,0.9154997097967001
1037,0.9312433023828272
1038,0.9170981773368732
1039,0.9187415667443884
1040,0.9116138240962571
1041,0.9083933216102241
1042,0.9332881769783988
1043,0.924744130147743
1044,0.9210669112918064
1045,0.9228297466806699
1046,0.926570120391289
1047,0.9237165553033144
1048,0.9175729553305114
1049,0.9294042736088188
1050,0.9195417078362498
1051,0.9226673794749677
1052,0.916998091496688
1053,0.9311524402139234
1054,0.9252218951027658
1055,0.9223334665838845
1056,0.924553729850081
1057,0.9207492941023813
1058,0.9250152236566104
1059,0.9210966449443301
1060,0.9149888297215102
1061,0.9212641405286396
1062,0.92103612948199
1063,0.9276166176390351
1064,0.9206281431047508
1065,0.918225637484653
1066,0.9232799202222852
1067,0.9225729916840248
1068,0.9182355341355848
1069,0.9168462404964436
1070,0.9118549781545466
1071,0.9109528821162384
1072,0.9135867732569847
1073,0.92000584415801
1074,0.9193077455660751
1075,0.9118491952154801
1076,0.9064407901287019
1077,0.9192704348381728
1078,0.9270687084411549
1079,0.9148280140881204
1080,0.9155318201730426
1081,0.9131199095844704
1082,0.9253498666136193
1083,0.9331737425785804
1084,0.9171562807623732
1085,0.9212089228361484
1086,0.9236503815475551
1087,0.9201131781993935
1088,0.9210150823954238
1089,0.9141823920088507
1090,0.9234198078448618
1091,0.9240203829140374
1092,0.9191619694596086
1093,0.9137123237800341
1094,0.9191806911593235
1095,0.9188148244565817
1096,0.9190656285231978
1097,0.9249654012578564
1098,0.927178011913465
1099,0.9157086227147868
1100,0.9296390232819884
1101,0.916614657186137
1102,0.9227031030179754
1103,0.911852195836739
1104,0.919291027482823
1105,0.9190649655709967
1106,0.9245175450066682
1107,0.9178448851956972
1108,0.9213422816226257
1109,0.9210694358913353
1110,0.9168490923069781
1111,0.9114950936545595
1112,0.9230285051830888
1113,0.930194829889479
1114,0.9181941817064975
1115,0.9182018119422112
1116,0.9101106704008138
1117,0.9186018922397126
1118,0.9192698616756031
1119,0.9188905930258144
1120,0.9221139655349581
1121,0.9142133490550476
1122,0.9214953338155782
1123,0.927123355916119
1124,0.9244750891878875
1125,0.9104973680862051
1126,0.9215282594480416
1127,0.9248282808871955
1128,0.9174073267581734
1129,0.9164840861744035
1130,0.935522165822193
1131,0.9233733232272647
1132,0.9132895830405598
1133,0.9112160171611936
1134,0.925872155271172
1135,0.9312616176745263
1136,0.9143694576933761
1137,0.9252752671110049
1138,0.9084988996522312
1139,0.9232477224262922
1140,0.9199135003155268
1141,0.9182673236921673
1142,0.9252699674133761
1143,0.9307952832464658
1144,0.9464593293725863
1145,0.9272648800776727
1146,0.9184634398897652
1147,0.9232826302186187
1148,0.9177591420497738
1149,0.926275581805906
1150,0.9270532381842251
1151,0.9205584995045442
1152,0.912780542135495
1153,0.9153481357737483
1154,0.9338671326583823
1155,0.9337201947672624
1156,0.9204387262448349
1157,0.9213321945815579
1158,0.9274649937448419
1159,0.9215887228375252
1160,0.9147106162553486
1161,0.9191615736853587
1162,0.91625778594443
1163,0.915800829867437
1164,0.9241694183679552
1165,0.9208669637630101
1166,0.9293328896184858
1167,0.912451308584768
1168,0.9064002322004313
1169,0.911725572952547
1170,0.9204204001354643
1171,0.9201531280017884
1172,0.9187841910263143
1173,0.9154027349695327
1174,0.920037549509571
1175,0.9290219597551092
1176,0.9116538497069381
1177,0.9204203622849515
1178,0.9208872845320677
1179,0.9145449173414665
1180,0.9292840656213945
1181,0.9190046664139143
1182,0.9199928400212676
1183,0.9194834878935988
1184,0.933778592972383
1185,0.9206231928383811
1186,0.9235229614031588
1187,0.9192952769208971
1188,0.9090126575283798
1189,0.9128842083586642
1190,0.9203302969610447
1191,0.9222218238330511
1192,0.9233484074169637
1193,0.918111433276387
1194,0.9177805454289497
1195,0.9259438271093997
1196,0.9254730169239932
1197,0.922305151999547
1198,0.9331381941237754
1199,0.9183547053375972
1200,0.9208915740987276
1201,0.9233210061988365
1202,0.9258620204101354
1203,0.9221613892364153
1204,0.9296233729972463
1205,0.9139931758275167
1206,0.9197590881566471
1207,0.916129086636372
1208,0.9115600290562711
1209,0.9253087939207373
1210,0.9168992564500777
1211,0.9145062848950044
1212,0.9147870626621271
1213,0.9271134487585242
1214,0.9239339790327785
1215,0.9140227912534648
1216,0.921939280419545
1217,0.9166281725107371
1218,0.9226566705756551
1219,0.9121795157459138
1220,0.9304681368873416
1221,0.9174045830244679
1222,0.9259115303706523
1223,0.9145676051866942
1224,0.9197497921819608
1225,0.9293068428604829
1226,0.9085000212166423
1227,0.922003093206047
1228,0.9120894504390731
1229,0.9174241287443635
1230,0.9266127405238842
1231,0.9170084485284856
1232,0.9202623659034723
1233,0.9201913220939312
1234,0.9259000233742177
1235,0.9234973252927596
1236,0.9156960159966542
1237,0.9196132072049231
1238,0.9074542190133111
1239,0.920985556295022
1240,0.9264829947896627
1241,0.9114632528265539
1242,0.9173224756025293
1243,0.9220496316693514
1244,0.92581143948088
1245,0.9196644268646413
1246,0.9273906179787306
1247,0.9252028673842103
1248,0.9178040797336462
1249,0.914661511052024
1250,0.9218501436459088
1251,0.9202051294052455
1252,0.9179506211313817
1253,0.9244974410820196
1254,0.919121795095839
1255,0.9236231211764618
1256,0.9194647089426642
1257,0.9117879090489752
1258,0.923598864964381
1259,0.9173945138204264
1260,0.9154133680416088
